track_id,h5_path,midi_path,cluster,distance_to_centroid
TRALVLH128F9322167,..\data\dataset\A\L\V\TRALVLH128F9322167.h5,,7,3.4025426
TRALWMR128F9339BA3,..\data\dataset\A\L\W\TRALWMR128F9339BA3.h5,,4,3.9083686
TRALWYN128F429887F,..\data\dataset\A\L\W\TRALWYN128F429887F.h5,,1,3.6355367
TRALXCL128F934B89E,..\data\dataset\A\L\X\TRALXCL128F934B89E.h5,,3,4.7369947
TRALXGW128F423880E,..\data\dataset\A\L\X\TRALXGW128F423880E.h5,,4,3.1773036
TRALXIM128F92CA4F1,..\data\dataset\A\L\X\TRALXIM128F92CA4F1.h5,,0,3.725063
TRALZTM128F92EC5F0,..\data\dataset\A\L\Z\TRALZTM128F92EC5F0.h5,,6,3.773834
TRALZTM12903CE681C,..\data\dataset\A\L\Z\TRALZTM12903CE681C.h5,,4,3.0783865
TRALZWG128F4295F71,..\data\dataset\A\L\Z\TRALZWG128F4295F71.h5,,0,7.210379
TRAMAKV128F4298063,..\data\dataset\A\M\A\TRAMAKV128F4298063.h5,,5,2.4036088
TRAMANX128F422B9D1,..\data\dataset\A\M\A\TRAMANX128F422B9D1.h5,,6,3.386909
TRAMBGU128F4269A0B,..\data\dataset\A\M\B\TRAMBGU128F4269A0B.h5,,0,3.5124242
TRAMDDG128F930CAC6,..\data\dataset\A\M\D\TRAMDDG128F930CAC6.h5,,1,2.1239278
TRAMDRT12903CA121C,..\data\dataset\A\M\D\TRAMDRT12903CA121C.h5,,1,3.2954965
TRAMDXV128F4267091,..\data\dataset\A\M\D\TRAMDXV128F4267091.h5,,7,3.7786632
TRAMERQ12903CD298D,..\data\dataset\A\M\E\TRAMERQ12903CD298D.h5,,2,4.3332243
TRAMEUN128F93433AB,..\data\dataset\A\M\E\TRAMEUN128F93433AB.h5,,2,5.567076
TRAMFFW128F4263AD7,..\data\dataset\A\M\F\TRAMFFW128F4263AD7.h5,,6,4.0765185
TRAMFHB128F4282386,..\data\dataset\A\M\F\TRAMFHB128F4282386.h5,,1,2.4616737
TRAMGFW12903CC4D3F,..\data\dataset\A\M\G\TRAMGFW12903CC4D3F.h5,,1,4.40753
TRAMHAG12903CFDF40,..\data\dataset\A\M\H\TRAMHAG12903CFDF40.h5,,7,3.560932
TRAMIRY128F42507F8,..\data\dataset\A\M\I\TRAMIRY128F42507F8.h5,,5,3.2913597
TRAMJWO128EF343C19,..\data\dataset\A\M\J\TRAMJWO128EF343C19.h5,,6,3.1353397
TRAMLMQ128F92EB93F,..\data\dataset\A\M\L\TRAMLMQ128F92EB93F.h5,,1,3.3277073
TRAMMYH128F9312F05,..\data\dataset\A\M\M\TRAMMYH128F9312F05.h5,,7,2.9261394
TRAMNNN128F42BBA86,..\data\dataset\A\M\N\TRAMNNN128F42BBA86.h5,,3,3.710523
TRAMOMO128F92F1E63,..\data\dataset\A\M\O\TRAMOMO128F92F1E63.h5,,2,3.847499
TRAMOWR128F428D586,..\data\dataset\A\M\O\TRAMOWR128F428D586.h5,,1,4.2224803
TRAMPCD12903CBEB0E,..\data\dataset\A\M\P\TRAMPCD12903CBEB0E.h5,,7,3.446037
TRAMPET128F147A77E,..\data\dataset\A\M\P\TRAMPET128F147A77E.h5,,0,3.657704
TRAMPKI12903CC4915,..\data\dataset\A\M\P\TRAMPKI12903CC4915.h5,,1,2.7689521
TRAMPQY128F9304A18,..\data\dataset\A\M\P\TRAMPQY128F9304A18.h5,,1,3.914293
TRAMPRV128F42BC7ED,..\data\dataset\A\M\P\TRAMPRV128F42BC7ED.h5,,7,3.4746954
TRAMQWV128F425C3DA,..\data\dataset\A\M\Q\TRAMQWV128F425C3DA.h5,,2,3.6544642
TRAMRKN128F424E9B2,..\data\dataset\A\M\R\TRAMRKN128F424E9B2.h5,,6,4.0324416
TRAMRUV128F42828D4,..\data\dataset\A\M\R\TRAMRUV128F42828D4.h5,,6,3.1250062
TRAMSUZ128F429B7AB,..\data\dataset\A\M\S\TRAMSUZ128F429B7AB.h5,,6,3.8184276
TRAMTGA128F4274C93,..\data\dataset\A\M\T\TRAMTGA128F4274C93.h5,,7,3.383624
TRAMTZM12903D01F9E,..\data\dataset\A\M\T\TRAMTZM12903D01F9E.h5,,7,3.126861
TRAMUFW128F42534E9,..\data\dataset\A\M\U\TRAMUFW128F42534E9.h5,,7,4.802169
TRAMUHK128F146548D,..\data\dataset\A\M\U\TRAMUHK128F146548D.h5,,7,3.9826043
TRAMUSO128F92DDE83,..\data\dataset\A\M\U\TRAMUSO128F92DDE83.h5,,1,5.0107427
TRAMVHX128F931A7C3,..\data\dataset\A\M\V\TRAMVHX128F931A7C3.h5,,7,3.7472942
TRAMWJH128F145DBE9,..\data\dataset\A\M\W\TRAMWJH128F145DBE9.h5,,1,2.898046
TRAMYHK128F9348112,..\data\dataset\A\M\Y\TRAMYHK128F9348112.h5,,4,4.0595574
TRAMYSA12903CE515C,..\data\dataset\A\M\Y\TRAMYSA12903CE515C.h5,,7,3.4404974
TRAMZNJ128F93284F7,..\data\dataset\A\M\Z\TRAMZNJ128F93284F7.h5,,0,3.6724064
TRAMZPE12903CE436C,..\data\dataset\A\M\Z\TRAMZPE12903CE436C.h5,,7,5.4590416
TRAMZTI128F4247169,..\data\dataset\A\M\Z\TRAMZTI128F4247169.h5,,5,4.655508
TRANAIE128F146E588,..\data\dataset\A\N\A\TRANAIE128F146E588.h5,,3,4.6434546
TRANAPL128F147328F,..\data\dataset\A\N\A\TRANAPL128F147328F.h5,,7,2.660128
TRANAUP128F92C25A4,..\data\dataset\A\N\A\TRANAUP128F92C25A4.h5,,7,2.4688447
TRANBCT12903CDA77B,..\data\dataset\A\N\B\TRANBCT12903CDA77B.h5,,2,4.748594
TRANEBN128F145C32C,..\data\dataset\A\N\E\TRANEBN128F145C32C.h5,,1,3.241814
TRANEFR12903CF6040,..\data\dataset\A\N\E\TRANEFR12903CF6040.h5,,6,5.7981343
TRANETE128F4271FFB,..\data\dataset\A\N\E\TRANETE128F4271FFB.h5,,1,2.9348207
TRANFSD128F14650CE,..\data\dataset\A\N\F\TRANFSD128F14650CE.h5,,5,2.9414597
TRANFUR128F92D30FC,..\data\dataset\A\N\F\TRANFUR128F92D30FC.h5,,0,4.0881896
TRANGEJ128E0788792,..\data\dataset\A\N\G\TRANGEJ128E0788792.h5,,6,3.1596234
TRANHOZ128F146F20B,..\data\dataset\A\N\H\TRANHOZ128F146F20B.h5,,7,3.0154285
TRANHSO12903CF02CC,..\data\dataset\A\N\H\TRANHSO12903CF02CC.h5,,4,4.5777144
TRANHUM128F145F950,..\data\dataset\A\N\H\TRANHUM128F145F950.h5,,7,3.7190225
TRANIJQ128F4298A10,..\data\dataset\A\N\I\TRANIJQ128F4298A10.h5,,6,2.929575
TRANIRV128E078EDE8,..\data\dataset\A\N\I\TRANIRV128E078EDE8.h5,,1,2.9468093
TRANIVG128F1484DED,..\data\dataset\A\N\I\TRANIVG128F1484DED.h5,,2,4.3222933
TRANIXN128F933570B,..\data\dataset\A\N\I\TRANIXN128F933570B.h5,,5,4.721062
TRANJEQ128F42B1D53,..\data\dataset\A\N\J\TRANJEQ128F42B1D53.h5,,7,4.064728
TRANJGV128F930818A,..\data\dataset\A\N\J\TRANJGV128F930818A.h5,,2,3.2064202
TRANJMO128F425C44D,..\data\dataset\A\N\J\TRANJMO128F425C44D.h5,,7,3.5612519
TRANJNE12903CCFC01,..\data\dataset\A\N\J\TRANJNE12903CCFC01.h5,,7,3.5874221
TRANJYI128F931BC63,..\data\dataset\A\N\J\TRANJYI128F931BC63.h5,,7,3.1727
TRANKHZ128F92E582F,..\data\dataset\A\N\K\TRANKHZ128F92E582F.h5,,7,3.5253289
TRANKSP128F425A9B8,..\data\dataset\A\N\K\TRANKSP128F425A9B8.h5,,1,3.8176029
TRANKTK128E07921D9,..\data\dataset\A\N\K\TRANKTK128E07921D9.h5,,7,3.0301356
TRANMEX128E0786639,..\data\dataset\A\N\M\TRANMEX128E0786639.h5,,1,3.5438566
TRANMKF128E07995A8,..\data\dataset\A\N\M\TRANMKF128E07995A8.h5,,1,3.6161928
TRANODO128F92F6347,..\data\dataset\A\N\O\TRANODO128F92F6347.h5,,2,4.954042
TRANOZY128F92DEF12,..\data\dataset\A\N\O\TRANOZY128F92DEF12.h5,,7,3.3674736
TRANPDP128F42902BA,..\data\dataset\A\N\P\TRANPDP128F42902BA.h5,,0,7.262263
TRANPGB128E07994B4,..\data\dataset\A\N\P\TRANPGB128E07994B4.h5,,4,4.5564213
TRANPKC128F93486B9,..\data\dataset\A\N\P\TRANPKC128F93486B9.h5,,1,3.4965913
TRANPRT12903CC5D0F,..\data\dataset\A\N\P\TRANPRT12903CC5D0F.h5,,0,5.417661
TRANPYU128F9300418,..\data\dataset\A\N\P\TRANPYU128F9300418.h5,,5,4.041088
TRANQIY12903CDE0ED,..\data\dataset\A\N\Q\TRANQIY12903CDE0ED.h5,,5,4.499761
TRANQNC12903CB0F2D,..\data\dataset\A\N\Q\TRANQNC12903CB0F2D.h5,,1,2.9667149
TRANQNS128F42739D1,..\data\dataset\A\N\Q\TRANQNS128F42739D1.h5,,5,3.6132123
TRANSAK12903D08FB7,..\data\dataset\A\N\S\TRANSAK12903D08FB7.h5,,6,2.888339
TRANSKF128F147FCB4,..\data\dataset\A\N\S\TRANSKF128F147FCB4.h5,,1,3.3359153
TRANTJK128F92E5935,..\data\dataset\A\N\T\TRANTJK128F92E5935.h5,,5,4.334411
TRANUHX12903CACA95,..\data\dataset\A\N\U\TRANUHX12903CACA95.h5,,1,2.2892973
TRANVST12903CC4C77,..\data\dataset\A\N\V\TRANVST12903CC4C77.h5,,7,4.401404
TRANVYT128F9307951,..\data\dataset\A\N\V\TRANVYT128F9307951.h5,,7,4.3522096
TRANVZR128F149EB0C,..\data\dataset\A\N\V\TRANVZR128F149EB0C.h5,,4,3.3112516
TRANWBX128F92FD60F,..\data\dataset\A\N\W\TRANWBX128F92FD60F.h5,,7,3.325573
TRANXPW12903CD2CCA,..\data\dataset\A\N\X\TRANXPW12903CD2CCA.h5,,3,4.6677938
TRANYGG128F42A478B,..\data\dataset\A\N\Y\TRANYGG128F42A478B.h5,,6,3.3783443
TRANYRD128E078F277,..\data\dataset\A\N\Y\TRANYRD128E078F277.h5,,1,3.788648
TRANYUT128F42A5C69,..\data\dataset\A\N\Y\TRANYUT128F42A5C69.h5,,5,4.6012244
TRANZEN128F92D812E,..\data\dataset\A\N\Z\TRANZEN128F92D812E.h5,,7,3.296511
TRAOASQ128F429822C,..\data\dataset\A\O\A\TRAOASQ128F429822C.h5,,1,4.334314
TRAOAZY128EF359216,..\data\dataset\A\O\A\TRAOAZY128EF359216.h5,,2,7.4617176
TRAOBMY12903CAA8DF,..\data\dataset\A\O\B\TRAOBMY12903CAA8DF.h5,,1,4.4369736
TRAOBUW128F422B22D,..\data\dataset\A\O\B\TRAOBUW128F422B22D.h5,,5,3.4517324
TRAOCHX128F42A00AE,..\data\dataset\A\O\C\TRAOCHX128F42A00AE.h5,,7,3.6979806
TRAOCPF128F4297319,..\data\dataset\A\O\C\TRAOCPF128F4297319.h5,,3,4.9432063
TRAODFN12903CADEA7,..\data\dataset\A\O\D\TRAODFN12903CADEA7.h5,,2,4.162565
TRAOEDK128E07814F1,..\data\dataset\A\O\E\TRAOEDK128E07814F1.h5,,7,4.929207
TRAOEUP128F93417CE,..\data\dataset\A\O\E\TRAOEUP128F93417CE.h5,,5,3.4917746
TRAOFBZ128F424E884,..\data\dataset\A\O\F\TRAOFBZ128F424E884.h5,,1,3.3457012
TRAOFIS128E07958B0,..\data\dataset\A\O\F\TRAOFIS128E07958B0.h5,,1,3.2203414
TRAOGUP128F426BCDB,..\data\dataset\A\O\G\TRAOGUP128F426BCDB.h5,,1,2.82068
TRAOHJX128F92EF67A,..\data\dataset\A\O\H\TRAOHJX128F92EF67A.h5,,1,2.822871
TRAOINO128F930FF1D,..\data\dataset\A\O\I\TRAOINO128F930FF1D.h5,,7,3.8004618
TRAOITG12903D045C9,..\data\dataset\A\O\I\TRAOITG12903D045C9.h5,,4,4.0008154
TRAOJYI128F42AD95E,..\data\dataset\A\O\J\TRAOJYI128F42AD95E.h5,,1,3.22049
TRAOKAT128F424CE8A,..\data\dataset\A\O\K\TRAOKAT128F424CE8A.h5,,5,5.439771
TRAOKEF12903C9CED8,..\data\dataset\A\O\K\TRAOKEF12903C9CED8.h5,,3,4.706922
TRAOLLD128F1458DB6,..\data\dataset\A\O\L\TRAOLLD128F1458DB6.h5,,3,8.283435
TRAOLPA12903CE12E6,..\data\dataset\A\O\L\TRAOLPA12903CE12E6.h5,,4,5.1247835
TRAOLZA12903D03B42,..\data\dataset\A\O\L\TRAOLZA12903D03B42.h5,,1,3.296681
TRAOMMX128F92E4E60,..\data\dataset\A\O\M\TRAOMMX128F92E4E60.h5,,5,4.016353
TRAOMNE128F147BE21,..\data\dataset\A\O\M\TRAOMNE128F147BE21.h5,,1,2.9908748
TRAOMUV128F92E23E2,..\data\dataset\A\O\M\TRAOMUV128F92E23E2.h5,,6,3.676103
TRAOMZK128F424E673,..\data\dataset\A\O\M\TRAOMZK128F424E673.h5,,7,3.1880105
TRAONFJ128EF359C0F,..\data\dataset\A\O\N\TRAONFJ128EF359C0F.h5,,7,2.4915123
TRAONLX128F42916F0,..\data\dataset\A\O\N\TRAONLX128F42916F0.h5,,6,3.7508643
TRAONMM128F92DF7B0,..\data\dataset\A\O\N\TRAONMM128F92DF7B0.h5,,6,3.0087214
TRAONYI128F9324BA3,..\data\dataset\A\O\N\TRAONYI128F9324BA3.h5,,7,3.009701
TRAOOBR128F4230528,..\data\dataset\A\O\O\TRAOOBR128F4230528.h5,,1,3.593867
TRAOOER128F147BDF7,..\data\dataset\A\O\O\TRAOOER128F147BDF7.h5,,4,4.7373543
TRAOOGO128F92CC441,..\data\dataset\A\O\O\TRAOOGO128F92CC441.h5,,1,5.4332023
TRAOOLD128F92F9DC1,..\data\dataset\A\O\O\TRAOOLD128F92F9DC1.h5,,6,5.5352583
TRAOOYZ128F92E2D6E,..\data\dataset\A\O\O\TRAOOYZ128F92E2D6E.h5,,1,3.9392986
TRAOPAF128F146C883,..\data\dataset\A\O\P\TRAOPAF128F146C883.h5,,0,4.489827
TRAOPUX128F427FF65,..\data\dataset\A\O\P\TRAOPUX128F427FF65.h5,,5,3.9104822
TRAOPXS128F4227C08,..\data\dataset\A\O\P\TRAOPXS128F4227C08.h5,,1,4.2037373
TRAOQFZ12903CFDAD2,..\data\dataset\A\O\Q\TRAOQFZ12903CFDAD2.h5,,2,5.969173
TRAOQMB128F427BA6E,..\data\dataset\A\O\Q\TRAOQMB128F427BA6E.h5,,1,2.0378833
TRAOQNR12903CBA8E2,..\data\dataset\A\O\Q\TRAOQNR12903CBA8E2.h5,,6,4.0399084
TRAORGE12903CBE64B,..\data\dataset\A\O\R\TRAORGE12903CBE64B.h5,,7,3.527445
TRAORHR128F92E81C4,..\data\dataset\A\O\R\TRAORHR128F92E81C4.h5,,5,3.001437
TRAORLG12903CB578A,..\data\dataset\A\O\R\TRAORLG12903CB578A.h5,,4,5.0570755
TRAORLQ128F42ACE86,..\data\dataset\A\O\R\TRAORLQ128F42ACE86.h5,,7,3.2019916
TRAOSAZ128F429F590,..\data\dataset\A\O\S\TRAOSAZ128F429F590.h5,,7,3.324659
TRAOSRJ12903CF859F,..\data\dataset\A\O\S\TRAOSRJ12903CF859F.h5,,5,3.8337603
TRAOTKP128F92F9F1C,..\data\dataset\A\O\T\TRAOTKP128F92F9F1C.h5,,5,5.7367473
TRAOTOX128F4294489,..\data\dataset\A\O\T\TRAOTOX128F4294489.h5,,0,4.356771
TRAOTSK128F1452CB0,..\data\dataset\A\O\T\TRAOTSK128F1452CB0.h5,,6,5.6513457
TRAOUDE128F42BC7F1,..\data\dataset\A\O\U\TRAOUDE128F42BC7F1.h5,,5,4.049362
TRAOUHH12903CC369A,..\data\dataset\A\O\U\TRAOUHH12903CC369A.h5,,0,3.6302125
TRAOUNJ128F92E44A3,..\data\dataset\A\O\U\TRAOUNJ128F92E44A3.h5,,1,3.8275826
TRAOUUP128F426CA08,..\data\dataset\A\O\U\TRAOUUP128F426CA08.h5,,1,3.1744647
TRAOVGO128F4268BB6,..\data\dataset\A\O\V\TRAOVGO128F4268BB6.h5,,2,3.728865
TRAOVNR128F4275781,..\data\dataset\A\O\V\TRAOVNR128F4275781.h5,,1,3.0575633
TRAOVRC128F14917FF,..\data\dataset\A\O\V\TRAOVRC128F14917FF.h5,,6,3.0260077
TRAOVTG128F93309EE,..\data\dataset\A\O\V\TRAOVTG128F93309EE.h5,,0,5.5978413
TRAOWMO128F4284C30,..\data\dataset\A\O\W\TRAOWMO128F4284C30.h5,,2,5.50732
TRAOWPU128F9358777,..\data\dataset\A\O\W\TRAOWPU128F9358777.h5,,5,4.469803
TRAOWVD128F930C0D1,..\data\dataset\A\O\W\TRAOWVD128F930C0D1.h5,,7,3.51577
TRAOWVG128F92DC5F5,..\data\dataset\A\O\W\TRAOWVG128F92DC5F5.h5,,7,3.5119765
TRAOWVO128F4257CB6,..\data\dataset\A\O\W\TRAOWVO128F4257CB6.h5,,2,5.605845
TRAOXYO128F4298612,..\data\dataset\A\O\X\TRAOXYO128F4298612.h5,,1,4.225619
TRAOYIG12903D01EE4,..\data\dataset\A\O\Y\TRAOYIG12903D01EE4.h5,,4,5.7322245
TRAOZYZ128F426047E,..\data\dataset\A\O\Z\TRAOZYZ128F426047E.h5,,7,3.7783227
TRAPBHB128F93556BB,..\data\dataset\A\P\B\TRAPBHB128F93556BB.h5,,7,4.435354
TRAPBPB128F933FAAA,..\data\dataset\A\P\B\TRAPBPB128F933FAAA.h5,,3,16.352486
TRAPBPG128F1458366,..\data\dataset\A\P\B\TRAPBPG128F1458366.h5,,5,3.069524
TRAPBWK12903CFF35A,..\data\dataset\A\P\B\TRAPBWK12903CFF35A.h5,,1,2.2319057
TRAPCFZ128E0783710,..\data\dataset\A\P\C\TRAPCFZ128E0783710.h5,,5,3.8434298
TRAPCGP128F42264D9,..\data\dataset\A\P\C\TRAPCGP128F42264D9.h5,,6,3.0360453
TRAPDCB128F42824A6,..\data\dataset\A\P\D\TRAPDCB128F42824A6.h5,,7,2.9694943
TRAPDIO128F933C680,..\data\dataset\A\P\D\TRAPDIO128F933C680.h5,,1,4.5640726
TRAPECP128E078F91C,..\data\dataset\A\P\E\TRAPECP128E078F91C.h5,,1,3.3811858
TRAPEMH128F934B6BF,..\data\dataset\A\P\E\TRAPEMH128F934B6BF.h5,,1,3.9280474
TRAPEOD128F93354C8,..\data\dataset\A\P\E\TRAPEOD128F93354C8.h5,,6,4.179827
TRAPFCP128F92D772E,..\data\dataset\A\P\F\TRAPFCP128F92D772E.h5,,7,3.4943373
TRAPFRD12903CB7456,..\data\dataset\A\P\F\TRAPFRD12903CB7456.h5,,7,4.7000403
TRAPHAW128F1479508,..\data\dataset\A\P\H\TRAPHAW128F1479508.h5,,0,4.0582066
TRAPHSC12903CA6BD6,..\data\dataset\A\P\H\TRAPHSC12903CA6BD6.h5,,2,3.4701798
TRAPHSM128F4281125,..\data\dataset\A\P\H\TRAPHSM128F4281125.h5,,2,2.7952845
TRAPHTA12903CBEBAD,..\data\dataset\A\P\H\TRAPHTA12903CBEBAD.h5,,5,3.1685712
TRAPHVG128F14595A7,..\data\dataset\A\P\H\TRAPHVG128F14595A7.h5,,6,3.613173
TRAPIJO128EF3681CA,..\data\dataset\A\P\I\TRAPIJO128EF3681CA.h5,,4,3.328783
TRAPJYG128F427F0F7,..\data\dataset\A\P\J\TRAPJYG128F427F0F7.h5,,4,5.562214
TRAPLDH128F428C595,..\data\dataset\A\P\L\TRAPLDH128F428C595.h5,,5,4.53299
TRAPLMG128F428E2E6,..\data\dataset\A\P\L\TRAPLMG128F428E2E6.h5,,1,2.7834642
TRAPMAJ128F93274C5,..\data\dataset\A\P\M\TRAPMAJ128F93274C5.h5,,5,3.9297962
TRAPPMT12903D02ADB,..\data\dataset\A\P\P\TRAPPMT12903D02ADB.h5,,2,6.837963
TRAPPUJ128F931B3D1,..\data\dataset\A\P\P\TRAPPUJ128F931B3D1.h5,,6,3.9200103
TRAPQQP128F42142F6,..\data\dataset\A\P\Q\TRAPQQP128F42142F6.h5,,0,4.4640083
TRAPQZW128F92EF963,..\data\dataset\A\P\Q\TRAPQZW128F92EF963.h5,,6,4.094996
TRAPRWQ128F92E9CCD,..\data\dataset\A\P\R\TRAPRWQ128F92E9CCD.h5,,4,4.0172324
TRAPSAQ128F426953A,..\data\dataset\A\P\S\TRAPSAQ128F426953A.h5,,4,5.6472282
TRAPSEV12903CD4335,..\data\dataset\A\P\S\TRAPSEV12903CD4335.h5,,5,4.210461
TRAPSGZ128F4245E6A,..\data\dataset\A\P\S\TRAPSGZ128F4245E6A.h5,,5,3.0348756
TRAPSNH128F425DD7E,..\data\dataset\A\P\S\TRAPSNH128F425DD7E.h5,,1,4.3387747
TRAPTOE128F4272000,..\data\dataset\A\P\T\TRAPTOE128F4272000.h5,,6,4.355667
TRAPTSP128F1470B9B,..\data\dataset\A\P\T\TRAPTSP128F1470B9B.h5,,1,2.5564098
TRAPUDK128F92F0296,..\data\dataset\A\P\U\TRAPUDK128F92F0296.h5,,7,3.1531103
TRAPUGJ128F4285CFE,..\data\dataset\A\P\U\TRAPUGJ128F4285CFE.h5,,7,3.8082588
TRAPULX12903CDE273,..\data\dataset\A\P\U\TRAPULX12903CDE273.h5,,4,4.5855355
TRAPVPK128F93055E8,..\data\dataset\A\P\V\TRAPVPK128F93055E8.h5,,7,1.9988254
TRAPVQY128F9333E52,..\data\dataset\A\P\V\TRAPVQY128F9333E52.h5,,7,2.8837535
TRAPVUT128F4267198,..\data\dataset\A\P\V\TRAPVUT128F4267198.h5,,7,4.2398367
TRAPVUV128F92E727B,..\data\dataset\A\P\V\TRAPVUV128F92E727B.h5,,2,5.01527
TRAPWIO128F148B637,..\data\dataset\A\P\W\TRAPWIO128F148B637.h5,,6,3.9488807
TRAPWKO128F92EE0BB,..\data\dataset\A\P\W\TRAPWKO128F92EE0BB.h5,,6,4.176433
TRAPWYC128F92F6EA9,..\data\dataset\A\P\W\TRAPWYC128F92F6EA9.h5,,5,4.2596292
TRAPWZV128F4296B1C,..\data\dataset\A\P\W\TRAPWZV128F4296B1C.h5,,3,5.4142776
TRAPXAZ12903CE8711,..\data\dataset\A\P\X\TRAPXAZ12903CE8711.h5,,1,3.341504
TRAPXGG128F148E12F,..\data\dataset\A\P\X\TRAPXGG128F148E12F.h5,,3,3.8469634
TRAPYAV128F14685E3,..\data\dataset\A\P\Y\TRAPYAV128F14685E3.h5,,1,3.914908
TRAPYDH128F42651CD,..\data\dataset\A\P\Y\TRAPYDH128F42651CD.h5,,0,4.7089105
TRAPYID12903D09B0E,..\data\dataset\A\P\Y\TRAPYID12903D09B0E.h5,,6,3.6680198
TRAPZPQ128F9311F19,..\data\dataset\A\P\Z\TRAPZPQ128F9311F19.h5,,1,2.761268
TRAQASS128F933CEC7,..\data\dataset\A\Q\A\TRAQASS128F933CEC7.h5,,5,3.2316408
TRAQCNO128F9335B92,..\data\dataset\A\Q\C\TRAQCNO128F9335B92.h5,,7,3.170894
TRAQDKJ128F4228B35,..\data\dataset\A\Q\D\TRAQDKJ128F4228B35.h5,,0,3.731218
TRAQDUR128F931B4E9,..\data\dataset\A\Q\D\TRAQDUR128F931B4E9.h5,,2,4.61405
TRAQDUU128F92F036C,..\data\dataset\A\Q\D\TRAQDUU128F92F036C.h5,,1,3.8219688
TRAQEDY128F1466365,..\data\dataset\A\Q\E\TRAQEDY128F1466365.h5,,2,3.8971374
TRAQEOP12903CA65E2,..\data\dataset\A\Q\E\TRAQEOP12903CA65E2.h5,,7,2.7514198
TRAQEQZ128F931AA3E,..\data\dataset\A\Q\E\TRAQEQZ128F931AA3E.h5,,5,3.5390477
TRAQGMY128F425A2F5,..\data\dataset\A\Q\G\TRAQGMY128F425A2F5.h5,,7,2.4474177
TRAQHPX12903CA07A1,..\data\dataset\A\Q\H\TRAQHPX12903CA07A1.h5,,2,5.390243
TRAQHSM128F92EF80D,..\data\dataset\A\Q\H\TRAQHSM128F92EF80D.h5,,6,4.770352
TRAQIQG128F4280A55,..\data\dataset\A\Q\I\TRAQIQG128F4280A55.h5,,5,3.2922304
TRAQJAM128F14AC5E8,..\data\dataset\A\Q\J\TRAQJAM128F14AC5E8.h5,,5,4.218904
TRAQJBN128F42B096F,..\data\dataset\A\Q\J\TRAQJBN128F42B096F.h5,,6,3.9079003
TRAQJED128F1462A82,..\data\dataset\A\Q\J\TRAQJED128F1462A82.h5,,1,3.4634771
TRAQJIO128F93352BA,..\data\dataset\A\Q\J\TRAQJIO128F93352BA.h5,,6,2.9866695
TRAQJMP128F92E3821,..\data\dataset\A\Q\J\TRAQJMP128F92E3821.h5,,7,3.1572335
TRAQKAB128F149F099,..\data\dataset\A\Q\K\TRAQKAB128F149F099.h5,,7,2.5182538
TRAQKCT128F426C28F,..\data\dataset\A\Q\K\TRAQKCT128F426C28F.h5,,3,7.188614
TRAQKRZ128E0782343,..\data\dataset\A\Q\K\TRAQKRZ128E0782343.h5,,7,5.4644365
TRAQMAH128F429ED42,..\data\dataset\A\Q\M\TRAQMAH128F429ED42.h5,,1,3.6042178
TRAQMJQ128EF346155,..\data\dataset\A\Q\M\TRAQMJQ128EF346155.h5,,5,4.2359686
TRAQMYS128F930582B,..\data\dataset\A\Q\M\TRAQMYS128F930582B.h5,,6,3.8353674
TRAQNHD128F42438E2,..\data\dataset\A\Q\N\TRAQNHD128F42438E2.h5,,7,3.2303338
TRAQNXG128F42A0525,..\data\dataset\A\Q\N\TRAQNXG128F42A0525.h5,,5,4.5876484
TRAQOLU128F92DE01E,..\data\dataset\A\Q\O\TRAQOLU128F92DE01E.h5,,1,3.3533742
TRAQPKV128E078EE32,..\data\dataset\A\Q\P\TRAQPKV128E078EE32.h5,,1,2.8828812
TRAQPUZ128F4299119,..\data\dataset\A\Q\P\TRAQPUZ128F4299119.h5,,4,3.294961
TRAQQBI12903CDE84F,..\data\dataset\A\Q\Q\TRAQQBI12903CDE84F.h5,,1,2.6783216
TRAQQHJ128F9345DC3,..\data\dataset\A\Q\Q\TRAQQHJ128F9345DC3.h5,,1,2.9777467
TRAQRQC128F42B34CF,..\data\dataset\A\Q\R\TRAQRQC128F42B34CF.h5,,1,3.8503358
TRAQRWY12903CE26D8,..\data\dataset\A\Q\R\TRAQRWY12903CE26D8.h5,,2,5.7280636
TRAQRYZ128F4291DCB,..\data\dataset\A\Q\R\TRAQRYZ128F4291DCB.h5,,3,4.188336
TRAQRZV128F931A49F,..\data\dataset\A\Q\R\TRAQRZV128F931A49F.h5,,1,4.361675
TRAQTVG128F427F936,..\data\dataset\A\Q\T\TRAQTVG128F427F936.h5,,1,2.3875988
TRAQTZI12903CB86BB,..\data\dataset\A\Q\T\TRAQTZI12903CB86BB.h5,,4,7.084307
TRAQUPQ128F428AAB2,..\data\dataset\A\Q\U\TRAQUPQ128F428AAB2.h5,,1,3.4870217
TRAQUZT128F426A255,..\data\dataset\A\Q\U\TRAQUZT128F426A255.h5,,1,3.5046966
TRAQVSH128F92EF9A5,..\data\dataset\A\Q\V\TRAQVSH128F92EF9A5.h5,,5,6.064169
TRAQVYS12903D099C2,..\data\dataset\A\Q\V\TRAQVYS12903D099C2.h5,,6,3.6136792
TRAQWII128F93307C2,..\data\dataset\A\Q\W\TRAQWII128F93307C2.h5,,4,2.7251356
TRAQWUT128F9358AF4,..\data\dataset\A\Q\W\TRAQWUT128F9358AF4.h5,,3,3.069633
